UserId,Influenced Billboards
894,"{7106: 0.0115999235400936, 7107: 0.0115999235400936, 7108: 0.0115999235400936, 7109: 0.0115999235400936, 7110: 0.0115999235400936, 7111: 0.0115999235400936, 7615: 0.8644748160183503, 7796: 0.0716811621905763, 7889: 0.1792029054764407, 7908: 0.1433623243811526, 7914: 0.0358405810952881, 7950: 0.0716811621905763, 7967: 0.0596387269425595, 8060: 0.1490968173563987, 8079: 0.119277453885119, 8085: 0.0298193634712797, 8121: 0.0596387269425595, 8634: 0.0231673516199942, 8687: 0.0231673516199942, 9143: 0.2460097486380579, 9235: 0.2460097486380579, 9258: 0.4920194972761158, 9267: 0.3690146229570868, 9268: 0.1230048743190289, 9275: 0.7380292459141737, 9276: 0.3690146229570868, 9278: 0.4920194972761158, 9472: 0.0384688903756092, 10270: 0.0011468985950492, 10471: 0.0011468985950492, 10672: 0.0011468985950492}"
895,{}
896,"{626: 0.0115999235400936, 627: 0.0115999235400936, 6914: 0.0115999235400936, 6921: 0.0115999235400936}"
897,"{2637: 0.119277453885119, 8262: 0.2278027334416515, 10151: 0.0011468985950492, 10352: 0.0011468985950492, 10553: 0.0011468985950492}"
898,"{2620: 0.1490968173563987, 2631: 0.0596387269425595, 4399: 0.0584918283475102, 6557: 0.0115999235400936, 6641: 0.0115999235400936, 7757: 0.2881582720061167}"
899,"{4507: 0.0584918283475102, 4508: 0.0194972761158367, 4509: 0.077989104463347, 4510: 0.1559782089266941, 4511: 0.0389945522316735, 4516: 0.0194972761158367, 4519: 0.0584918283475102, 4525: 0.0584918283475102, 4526: 0.0584918283475102, 4527: 0.0194972761158367, 4528: 0.0389945522316735, 4537: 0.0194972761158367, 4545: 0.0194972761158367, 4548: 0.0584918283475102, 4549: 0.0584918283475102, 4585: 0.0389945522316735, 4586: 0.0389945522316735, 4588: 0.0584918283475102}"
900,"{1730: 0.0321131606613781, 1733: 0.0321131606613781, 1981: 0.0443467456752365, 2011: 0.0449584249259294, 2978: 0.1146898595049221, 2983: 0.1146898595049221, 3219: 0.0334512090222689, 3309: 0.0669024180445378, 3356: 0.0143362324381152, 3446: 0.0286724648762305, 3689: 0.0113332696167447, 4216: 0.0129026091943037, 4331: 0.0516104367772149, 5059: 0.2245340724457613, 5254: 0.0392573831597056, 6058: 0.0802829016534454, 7638: 0.2881582720061167, 7772: 0.8644748160183503, 7910: 0.0358405810952881, 8081: 0.0298193634712797, 8471: 0.057344929752461, 9116: 0.8610341202332027, 9166: 0.2460097486380579, 9328: 0.1154066711268278, 9439: 0.0769377807512185, 9577: 0.0034406957851476, 9698: 0.0034406957851476, 9819: 0.0034406957851476, 9940: 0.0034406957851476, 10061: 0.0034406957851476, 10129: 0.0045875943801968, 10199: 0.0034406957851476, 10330: 0.0045875943801968, 10400: 0.0034406957851476, 10531: 0.0045875943801968, 10601: 0.0034406957851476}"
901,"{223: 0.0231998470801873, 2099: 0.0240848704960336, 2406: 0.0321131606613781, 6287: 0.0115999235400936, 6306: 0.0115999235400936, 6325: 0.0115999235400936, 6341: 0.0115999235400936, 6356: 0.0115999235400936, 7023: 0.0115999235400936, 7024: 0.0115999235400936, 7819: 0.0358405810952881, 7990: 0.0298193634712797, 8422: 0.0321131606613781, 8544: 0.0642263213227563, 8620: 0.0642263213227563, 8707: 0.0955748829207684, 8722: 0.0477874414603842, 8725: 0.0955748829207684, 8740: 0.0477874414603842, 9050: 0.0027052470610723, 9081: 0.0027052470610723, 9082: 0.0027052470610723, 10149: 0.0011468985950492, 10158: 0.0011468985950492, 10350: 0.0011468985950492, 10359: 0.0011468985950492, 10551: 0.0011468985950492, 10560: 0.0011468985950492}"
902,{}
903,"{2872: 0.1146898595049221, 2982: 0.057344929752461, 3730: 0.0113332696167447, 3768: 0.0113332696167447, 9107: 0.3690146229570868}"
904,"{967: 0.0115999235400936, 1237: 0.0115999235400936, 1404: 0.0115999235400936, 3269: 0.0669024180445378, 3406: 0.0286724648762305, 6117: 0.0267609672178151, 6468: 0.0321131606613781, 6566: 0.0115999235400936, 6650: 0.0115999235400936, 7144: 0.0115999235400936, 7229: 0.0115999235400936, 7583: 2.8815827200611683, 7602: 1.152633088024467, 7632: 0.2881582720061167, 7634: 0.2881582720061167, 7818: 0.0716811621905763, 7989: 0.0596387269425595, 9163: 0.2460097486380579, 9285: 0.3690146229570868, 9302: 0.3690146229570868, 9369: 0.0769377807512185}"
905,"{2655: 0.0298193634712797, 2676: 0.0596387269425595, 2679: 0.119277453885119, 2691: 0.0596387269425595, 2954: 0.057344929752461, 3550: 0.0201663002962821, 3744: 0.0113332696167447, 4418: 0.0389945522316735, 8322: 0.0201854152728662, 10791: 0.0027052470610723, 10792: 0.0027052470610723, 10797: 0.0027052470610723, 10798: 0.0027052470610723}"
906,"{1797: 0.9999522125585396, 2723: 0.0894580904138392, 3036: 0.0307751123004874, 3038: 0.0615502246009748, 10261: 0.0080282901653445, 10462: 0.0080282901653445, 10663: 0.0080282901653445}"
907,{}
908,"{2047: 0.0321131606613781, 2049: 0.0963394819841345, 2050: 0.0321131606613781, 2052: 0.0321131606613781, 2053: 0.0321131606613781, 2054: 0.0963394819841345, 2059: 0.0642263213227563, 2062: 0.0321131606613781, 2063: 0.0321131606613781, 2069: 0.0642263213227563, 4359: 0.0129026091943037}"
909,{}
910,"{757: 0.0115999235400936, 2580: 0.0642263213227563, 9017: 0.0115999235400936, 9026: 0.0115999235400936}"
911,"{10136: 0.0022937971900984, 10337: 0.0022937971900984, 10538: 0.0022937971900984}"
912,"{2309: 0.0298193634712797, 3154: 0.0174902035745006, 4310: 0.0774156551658224, 4787: 0.0471834082003249, 4864: 0.0458759438019688, 9302: 0.3690146229570868}"
913,"{992: 0.0115999235400936, 996: 0.0115999235400936, 997: 0.0231998470801873, 1002: 0.0115999235400936, 1262: 0.0115999235400936, 1266: 0.0115999235400936, 1267: 0.0231998470801873, 1272: 0.0115999235400936, 1429: 0.0115999235400936, 1433: 0.0115999235400936, 1434: 0.0231998470801873, 1439: 0.0115999235400936, 3619: 0.238937207301921, 3628: 0.1194686036509605, 3635: 0.1194686036509605, 3881: 0.0377788397209213, 3890: 0.0188894198604606, 3897: 0.0188894198604606, 7563: 2.0171079040428177, 7714: 0.5763165440122335, 9250: 0.6150243715951448, 9454: 1.3848800535219334, 10242: 0.0057344929752461, 10443: 0.0057344929752461, 10644: 0.0057344929752461}"
914,"{1953: 0.0886934913504731, 4127: 0.2508840676670171}"
915,{}
916,"{3083: 0.0307751123004874, 4449: 0.0194972761158367}"
917,"{2197: 0.0707254133613686, 4466: 0.0194972761158367, 4544: 0.0194972761158367, 4560: 0.0389945522316735, 4565: 0.0389945522316735, 4587: 0.0389945522316735, 4589: 0.0389945522316735, 4590: 0.0194972761158367, 4595: 0.0974863805791838, 4599: 0.0194972761158367, 4601: 0.0466644365860651, 6184: 0.0267609672178151, 7737: 1.440791360030584}"
918,"{2203: 0.2121762400841059, 3105: 0.0923253369014622, 3646: 0.3584058109528816, 3908: 0.056668259581382, 4465: 0.0389945522316735, 4478: 0.0389945522316735, 4564: 0.0389945522316735, 4573: 0.0194972761158367, 4591: 0.0584918283475102, 4597: 0.0389945522316735, 4668: 0.1866577463442607, 7943: 0.1433623243811526, 8114: 0.119277453885119}"
919,{}
920,"{6479: 0.0321131606613781, 6577: 0.0115999235400936, 6661: 0.0115999235400936, 7155: 0.0115999235400936, 7240: 0.0115999235400936}"
921,"{1004: 0.0231998470801873, 1274: 0.0231998470801873, 1441: 0.0231998470801873, 2525: 0.0321131606613781, 2635: 0.0894580904138392, 4547: 0.0389945522316735, 10170: 0.0011468985950492, 10172: 0.0022937971900984, 10179: 0.0022937971900984, 10371: 0.0011468985950492, 10373: 0.0022937971900984, 10380: 0.0022937971900984, 10572: 0.0011468985950492, 10574: 0.0022937971900984, 10581: 0.0022937971900984}"
922,"{1976: 0.0443467456752365, 1980: 0.0443467456752365, 3139: 0.0524706107235018, 3341: 0.0669024180445378, 3478: 0.0286724648762305, 3554: 0.0403326005925642, 3557: 0.0403326005925642, 4170: 0.3763261015005256, 4947: 0.0190213131988913, 5419: 0.2138894198604606, 5829: 0.0479021313198891, 5981: 0.0596387269425595, 9093: 0.6150243715951448}"
923,"{1456: 0.0115999235400936, 1470: 0.0115999235400936}"
924,{}
925,"{6539: 0.0115999235400936, 6547: 0.0115999235400936, 6555: 0.0231998470801873, 6623: 0.0115999235400936, 6631: 0.0115999235400936, 6639: 0.0231998470801873}"
926,"{1037: 0.0115999235400936, 1074: 0.0115999235400936, 4683: 0.0933288731721303, 5158: 0.0194972761158367}"
927,"{1903: 0.0443467456752365, 2607: 0.0894580904138392, 4876: 0.0095106565994456, 5762: 0.0239510656599445, 5837: 0.0182356876612826, 5910: 0.0298193634712797, 5988: 0.0267609672178151, 8191: 0.0321131606613781, 8198: 0.0321131606613781, 8223: 0.6834082003249546, 8251: 0.455605466883303}"
928,"{609: 0.0231998470801873, 611: 0.0115999235400936, 612: 0.0115999235400936, 622: 0.0231998470801873, 624: 0.0115999235400936, 625: 0.0115999235400936, 776: 0.0231998470801873, 778: 0.0115999235400936, 779: 0.0115999235400936, 789: 0.0231998470801873, 791: 0.0115999235400936, 792: 0.0115999235400936, 2041: 0.0321131606613781, 2044: 0.0321131606613781, 2848: 0.0266653923348943, 5055: 0.1496893816305075, 5249: 0.0392573831597056, 6765: 0.0115999235400936, 6766: 0.0115999235400936, 6767: 0.0115999235400936, 6768: 0.0115999235400936, 6769: 0.0115999235400936, 6770: 0.0231998470801873, 6771: 0.0115999235400936, 6772: 0.0115999235400936, 6773: 0.0115999235400936, 6774: 0.0115999235400936, 6775: 0.0347997706202809, 6776: 0.0115999235400936, 6777: 0.0115999235400936, 6778: 0.0115999235400936, 6779: 0.0115999235400936, 6780: 0.0463996941603746, 6781: 0.0231998470801873, 6782: 0.0231998470801873, 6783: 0.0115999235400936, 6784: 0.0115999235400936, 6785: 0.0115999235400936, 6786: 0.0115999235400936, 6787: 0.0115999235400936, 6788: 0.0115999235400936, 6789: 0.0115999235400936, 6790: 0.0115999235400936, 6791: 0.0115999235400936, 6792: 0.0231998470801873, 6793: 0.0115999235400936, 6794: 0.0115999235400936, 6795: 0.0115999235400936, 6796: 0.0115999235400936, 6797: 0.0347997706202809, 6798: 0.0115999235400936, 6799: 0.0115999235400936, 6800: 0.0115999235400936, 6801: 0.0115999235400936, 6802: 0.0463996941603746, 6803: 0.0231998470801873, 6804: 0.0231998470801873, 6805: 0.0115999235400936, 6806: 0.0115999235400936, 6807: 0.0115999235400936, 6808: 0.0115999235400936, 6853: 0.0115999235400936, 6854: 0.0115999235400936, 7598: 1.152633088024467, 9259: 0.6150243715951448, 9293: 0.6150243715951448}"
929,"{179: 0.0115999235400936, 194: 0.0115999235400936, 2972: 0.057344929752461, 3339: 0.0669024180445378, 3476: 0.0286724648762305, 4512: 0.0194972761158367, 4517: 0.0389945522316735, 7699: 0.8644748160183503, 9491: 0.1923444518780464}"
930,{}
931,{4136: 0.5017681353340342}
932,"{2554: 0.1284526426455127, 3017: 0.0321131606613781, 5552: 0.1283336519162763, 7672: 1.440791360030584, 7777: 1.152633088024467, 9210: 0.2460097486380579}"
933,"{1748: 0.0321131606613781, 6067: 0.0802829016534454, 6432: 0.0182356876612826, 7582: 1.440791360030584, 9096: 0.6150243715951448, 9219: 0.3690146229570868, 9302: 0.3690146229570868}"
934,"{2846: 0.0266653923348943, 5246: 0.0196286915798528, 8692: 0.057344929752461}"
935,"{2413: 0.0321131606613781, 4685: 0.1399933097581955}"
936,"{1107: 0.0115999235400936, 7618: 0.5763165440122335, 8219: 0.0229379719009844, 8221: 0.0229379719009844}"
937,"{2798: 0.0266653923348943, 4597: 0.0389945522316735, 5192: 0.0196286915798528, 6173: 0.0535219344356303, 8298: 0.016056580330689, 8299: 0.016056580330689, 8404: 0.0595431520596387, 10220: 0.0034406957851476, 10421: 0.0034406957851476, 10622: 0.0034406957851476}"
938,"{1507: 0.0115999235400936, 1526: 0.0115999235400936, 2849: 0.0533307846697887, 5250: 0.0392573831597056, 9267: 0.3690146229570868, 9301: 0.6150243715951448}"
939,"{38: 0.0115999235400936, 63: 0.0115999235400936, 88: 0.0115999235400936, 5458: 0.0427778839720921, 5460: 0.2566673038325528, 5495: 0.0855557679441842, 7590: 1.152633088024467, 7599: 0.8644748160183503, 7600: 0.8644748160183503, 7761: 1.440791360030584}"
940,"{1955: 0.0443467456752365, 3810: 0.0186371021695498, 4925: 0.0095106565994456, 5808: 0.0239510656599445, 5960: 0.0298193634712797, 6027: 0.0267609672178151, 6162: 0.0802829016534454}"
941,{7707: 0.5763165440122335}
942,"{2786: 0.0266653923348943, 2887: 0.057344929752461, 3189: 0.0174902035745006, 4996: 0.0748446908152537, 5181: 0.0196286915798528, 8347: 0.0595431520596387}"
943,"{2239: 0.0596387269425595, 2249: 0.119277453885119, 2316: 0.0894580904138392, 2588: 0.0298193634712797, 3987: 0.0688139157029532, 4720: 0.0943668164006499, 4730: 0.1887336328012998, 4794: 0.1415502246009748, 4797: 0.0917518876039376, 4807: 0.1835037752078753, 4871: 0.1376278314059065, 5040: 0.1496893816305075, 6093: 0.1070438688712606, 6096: 0.1070438688712606, 7566: 2.5934244480550515, 9100: 0.4920194972761158, 9101: 0.6150243715951448, 10248: 0.0057344929752461, 10449: 0.0057344929752461, 10650: 0.0057344929752461}"
944,"{1971: 0.0443467456752365, 2967: 0.1146898595049221, 3221: 0.0334512090222689, 3358: 0.0143362324381152, 3575: 0.238937207301921, 3579: 0.1194686036509605, 3756: 0.0113332696167447, 3837: 0.0377788397209213, 3841: 0.0188894198604606, 4292: 0.0258052183886074, 4939: 0.0095106565994456, 5821: 0.0239510656599445, 5973: 0.0298193634712797, 7786: 0.0716811621905763, 7871: 0.0358405810952881, 7957: 0.0596387269425595, 8042: 0.0298193634712797, 9102: 0.6150243715951448, 9106: 0.4920194972761158, 9330: 0.1154066711268278, 10119: 0.0034406957851476, 10120: 0.0011468985950492, 10121: 0.0034406957851476, 10260: 0.0011468985950492, 10320: 0.0034406957851476, 10321: 0.0011468985950492, 10322: 0.0034406957851476, 10461: 0.0011468985950492, 10521: 0.0034406957851476, 10522: 0.0011468985950492, 10523: 0.0034406957851476, 10662: 0.0011468985950492}"
945,"{356: 0.0231998470801873, 6846: 0.0115999235400936, 6850: 0.0115999235400936, 8953: 0.0321131606613781, 8962: 0.0321131606613781, 9414: 0.1538755615024371, 10264: 0.0022937971900984, 10465: 0.0022937971900984, 10666: 0.0022937971900984}"
946,"{1477: 0.0115999235400936, 1482: 0.0115999235400936, 1487: 0.0115999235400936, 1596: 0.0115999235400936, 1597: 0.0115999235400936, 1598: 0.0231998470801873, 1611: 0.0231998470801873, 7374: 0.0115999235400936, 7397: 0.0115999235400936, 7420: 0.0115999235400936, 7443: 0.0115999235400936, 7466: 0.0115999235400936, 7489: 0.0115999235400936, 7512: 0.0115999235400936, 7532: 0.0116505782280416, 7538: 0.0116505782280416, 7544: 0.0116505782280416, 7550: 0.0116505782280416, 8430: 0.0321131606613781, 8431: 0.0321131606613781, 8432: 0.0642263213227563, 8445: 0.0642263213227563, 10819: 0.0027052470610723, 10857: 0.0027052470610723, 10868: 0.0027052470610723, 10869: 0.0027052470610723, 10870: 0.0054104941221447, 10883: 0.0054104941221447, 10889: 0.0027052470610723, 10890: 0.0027052470610723, 10891: 0.0054104941221447, 10904: 0.0054104941221447, 10910: 0.0027052470610723, 10911: 0.0027052470610723, 10912: 0.0054104941221447, 10925: 0.0054104941221447, 10931: 0.0027052470610723, 10932: 0.0027052470610723, 10933: 0.0054104941221447, 10946: 0.0054104941221447, 10948: 0.0027052470610723, 10950: 0.0027052470610723, 10957: 0.0027052470610723, 10963: 0.0027052470610723, 10969: 0.0027052470610723, 10975: 0.0027052470610723}"
947,"{6116: 0.0535219344356303, 6121: 0.0535219344356303, 10291: 0.0057344929752461, 10492: 0.0057344929752461, 10693: 0.0057344929752461}"
948,"{2597: 0.2087355442989582, 2611: 0.0894580904138392, 2695: 0.119277453885119, 2711: 0.0596387269425595}"
949,"{4460: 0.0194972761158367, 5615: 0.1926789639682691, 5746: 0.0321131606613781, 5747: 0.0642263213227563, 7735: 0.8644748160183503, 8226: 0.455605466883303, 8228: 0.2278027334416515, 8342: 0.0595431520596387, 9275: 0.7380292459141737}"
950,"{2935: 0.057344929752461, 2936: 0.1146898595049221, 2938: 0.2293797190098442, 3731: 0.0113332696167447, 3732: 0.0113332696167447, 3733: 0.0339998088502341}"
951,"{1804: 1.9999044251170792, 2961: 0.1146898595049221, 3597: 0.3584058109528816, 3598: 0.238937207301921, 3599: 0.1194686036509605, 3600: 0.3584058109528816, 3601: 0.238937207301921, 3602: 0.238937207301921, 3610: 0.1194686036509605, 3643: 0.1194686036509605, 3654: 0.238937207301921, 3666: 0.5973430182548026, 3859: 0.056668259581382, 3860: 0.0377788397209213, 3861: 0.0188894198604606, 3862: 0.056668259581382, 3863: 0.0377788397209213, 3864: 0.0377788397209213, 3872: 0.0188894198604606, 3905: 0.0188894198604606, 3916: 0.0377788397209213, 3928: 0.0944470993023033, 4407: 0.0194972761158367, 7605: 1.152633088024467, 7655: 0.2881582720061167, 7656: 2.0171079040428177, 7657: 0.2881582720061167, 7658: 2.0171079040428177, 7659: 2.0171079040428177, 7660: 1.152633088024467, 7661: 2.5934244480550515, 7662: 2.0171079040428177, 7663: 0.8644748160183503, 7665: 0.5763165440122335, 7685: 1.440791360030584, 7704: 0.2881582720061167, 7721: 1.152633088024467, 7723: 0.5763165440122335, 7743: 1.152633088024467, 7747: 1.440791360030584, 7748: 1.152633088024467, 7749: 0.5763165440122335, 7751: 1.152633088024467, 7752: 1.440791360030584, 7755: 0.2881582720061167, 7756: 1.152633088024467, 7766: 1.7289496320367008, 7773: 1.440791360030584, 9135: 0.7380292459141737, 9192: 0.2460097486380579, 9193: 0.8610341202332027, 9194: 0.2460097486380579, 9195: 0.7380292459141737, 9196: 1.1070438688712607, 9197: 0.3690146229570868, 9198: 1.2300487431902898, 9199: 0.6150243715951448, 9200: 0.3690146229570868, 9202: 0.3690146229570868, 9221: 0.7380292459141737, 9241: 0.2460097486380579, 9257: 0.4920194972761158, 9285: 0.3690146229570868, 9290: 0.4920194972761158, 9291: 0.7380292459141737, 9292: 0.4920194972761158, 9294: 0.3690146229570868, 9295: 0.8610341202332027, 9298: 0.4920194972761158, 9299: 0.3690146229570868, 9349: 0.1154066711268278, 9469: 0.0769377807512185, 10156: 0.0011468985950492, 10357: 0.0011468985950492, 10558: 0.0011468985950492}"
952,"{10126: 0.0057344929752461, 10327: 0.0057344929752461, 10528: 0.0057344929752461}"
953,"{2648: 0.0298193634712797, 2689: 0.0894580904138392, 2693: 0.0596387269425595, 2721: 0.119277453885119, 4190: 0.1254420338335085, 4286: 0.0129026091943037, 5371: 0.1290260919430374, 5657: 0.0321131606613781, 5678: 0.0642263213227563, 5736: 0.0642263213227563, 5752: 0.0963394819841345, 8386: 0.0595431520596387}"
954,"{7576: 1.440791360030584, 9125: 0.2460097486380579}"
955,{9154: 0.2460097486380579}
956,"{185: 0.0115999235400936, 200: 0.0115999235400936, 3950: 0.0688139157029532, 7811: 0.0358405810952881, 7982: 0.0298193634712797, 8264: 0.2278027334416515, 8409: 0.0595431520596387, 9364: 0.0384688903756092}"
957,"{353: 0.0115999235400936, 354: 0.0115999235400936, 3198: 0.0349804071490012, 3492: 0.0403326005925642, 5062: 0.2245340724457613, 5257: 0.098143457899264, 6404: 0.0364713753225652, 7775: 2.5934244480550515, 10221: 0.0034406957851476, 10422: 0.0034406957851476, 10623: 0.0034406957851476, 11025: 0.0027052470610723, 11026: 0.0027052470610723, 11028: 0.0027052470610723, 11029: 0.0027052470610723, 11031: 0.0027052470610723, 11032: 0.0027052470610723, 11034: 0.0027052470610723, 11036: 0.0027052470610723, 11040: 0.0027052470610723, 11042: 0.0027052470610723}"
958,{}
959,"{2420: 0.2247921246296473, 2425: 0.0321131606613781, 2443: 0.0642263213227563, 2450: 0.0321131606613781, 2452: 0.0321131606613781, 2456: 0.0321131606613781, 2458: 0.0321131606613781, 2524: 0.0642263213227563, 2558: 0.0642263213227563, 2581: 0.0321131606613781}"
960,"{21: 0.0115999235400936, 30: 0.0115999235400936, 1884: 1.9999044251170792, 1894: 1.9999044251170792, 2064: 0.0642263213227563, 4311: 0.0387078275829112, 4326: 0.0387078275829112, 5278: 0.0215043486571728, 5279: 0.0215043486571728, 9588: 0.0011468985950492, 9599: 0.0045875943801968, 9610: 0.0034406957851476, 9709: 0.0011468985950492, 9720: 0.0045875943801968, 9731: 0.0034406957851476, 9830: 0.0011468985950492, 9841: 0.0045875943801968, 9852: 0.0034406957851476, 9951: 0.0011468985950492, 9962: 0.0045875943801968, 9973: 0.0034406957851476, 10072: 0.0011468985950492, 10083: 0.0045875943801968, 10094: 0.0034406957851476, 10210: 0.0011468985950492, 10411: 0.0011468985950492, 10612: 0.0011468985950492}"
961,{}
962,"{970: 0.0231998470801873, 1240: 0.0231998470801873, 1407: 0.0231998470801873, 2187: 0.0707254133613686, 2189: 0.0707254133613686, 2192: 0.0707254133613686, 2193: 0.1414508267227372, 2198: 0.0707254133613686, 2205: 0.0707254133613686, 2227: 0.0707254133613686, 3315: 0.0669024180445378, 3452: 0.0286724648762305, 4645: 0.0466644365860651, 4648: 0.0933288731721303, 4649: 0.1399933097581955, 4650: 0.0933288731721303, 4653: 0.0466644365860651, 4655: 0.0466644365860651, 4656: 0.0933288731721303, 4662: 0.0466644365860651, 4663: 0.0466644365860651, 4667: 0.0466644365860651, 4672: 0.0466644365860651, 4682: 0.0933288731721303, 4704: 0.0933288731721303, 6137: 0.0267609672178151, 6138: 0.0535219344356303, 6139: 0.0267609672178151, 6140: 0.0267609672178151, 6142: 0.0267609672178151, 6144: 0.0535219344356303, 6147: 0.1070438688712606, 6151: 0.0267609672178151, 6154: 0.0802829016534454, 6155: 0.0267609672178151, 6174: 0.0267609672178151, 6180: 0.0267609672178151, 6181: 0.0267609672178151, 6189: 0.1605658033068909, 7702: 0.5763165440122335, 7703: 0.8644748160183503, 7716: 0.2881582720061167, 7718: 0.8644748160183503, 7719: 0.5763165440122335, 9231: 0.2460097486380579, 9236: 0.3690146229570868, 9239: 0.2460097486380579, 9247: 0.7380292459141737, 9256: 0.1230048743190289, 9446: 0.0384688903756092, 9447: 0.0769377807512185}"
