B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone
3509,443718,34.039088,-118.249485,19:54,19:55,Ice Cream Shop,454,10133.734,0.675595238095238,2
3510,443718,34.039088,-118.249485,19:56,19:57,Animal Shelter,443,9888.203,0.65922619047619,2
3511,443718,34.039088,-118.249485,19:58,19:59,Hotel,515,11495.315,0.766369047619048,2
3512,443718,34.039088,-118.249485,20:05,20:06,Rest Area,386,8615.906,0.574404761904762,2
3513,443718,34.039088,-118.249485,20:07,20:08,Ferry,545,12164.945,1.62202380952381,2
3514,443718,34.039088,-118.249485,20:10,20:11,Bridge,476,10624.796,0.708333333333333,2
3515,443718,34.039088,-118.249485,20:11,20:12,Indian Restaurant,548,12231.908,1.63095238095238,2
3516,443718,34.039088,-118.249485,20:12,20:13,Coffee Shop,107,2388.347,0.318452380952381,2
3517,443718,34.039088,-118.249485,20:16,20:17,Korean Restaurant,459,10245.339,1.36607142857143,2
3518,443718,34.039088,-118.249485,20:17,20:18,Law School,616,13749.736,0.916666666666667,2
3519,443718,34.039088,-118.249485,20:21,20:22,Food & Drink Shop,222,4955.262,0.330357142857143,2
3520,443718,34.039088,-118.249485,20:32,20:33,Pet Service,273,6093.633,0.40625,2
3521,443718,34.039088,-118.249485,20:35,20:36,Ski Area,470,10490.87,0.699404761904762,2
3522,443718,34.039088,-118.249485,20:37,20:38,Scenic Lookout,517,11539.957,0.769345238095238,2
3523,443718,34.039088,-118.249485,20:39,20:40,Tanning Salon,321,7165.041,0.477678571428571,2
3524,443718,34.039088,-118.249485,20:48,20:49,River,627,13995.267,0.933035714285714,2
3525,443718,34.039088,-118.249485,20:58,20:59,Housing Development,373,8325.733,0.555059523809524,2
3526,443718,34.039088,-118.249485,20:59,21:00,Flea Market,134,2991.014,0.199404761904762,2
3527,443718,34.039088,-118.249485,21:01,21:02,Southern / Soul Food Restaurant,480,10714.08,1.42857142857143,2
3528,443718,34.039088,-118.249485,21:02,21:03,Eastern European Restaurant,339,7566.819,0.504464285714286,2
3529,443718,34.039088,-118.249485,21:03,21:04,Subway,398,8883.758,0.592261904761905,2
3530,443718,34.039088,-118.249485,21:05,21:06,Ethiopian Restaurant,533,11897.093,0.793154761904762,2
3531,443718,34.039088,-118.249485,21:07,21:08,History Museum,428,9553.388,0.636904761904762,2
3532,443718,34.039088,-118.249485,21:09,21:10,Flower Shop,403,8995.363,0.599702380952381,2
3533,443718,34.039088,-118.249485,21:10,21:11,Portuguese Restaurant,183,4084.743,0.272321428571429,2
3534,443718,34.039088,-118.249485,21:15,21:16,Subway,299,6673.979,0.444940476190476,2
3535,443718,34.039088,-118.249485,21:17,21:18,Café,631,14084.551,1.87797619047619,2
3536,443718,34.039088,-118.249485,21:19,21:20,Ferry,386,8615.906,0.574404761904762,2
3537,443718,34.039088,-118.249485,21:22,21:23,Hobby Shop,652,14553.292,0.970238095238095,2
3538,443718,34.039088,-118.249485,21:28,21:29,Event Space,257,5736.497,0.382440476190476,2
3539,443718,34.039088,-118.249485,21:29,21:30,Brewery,522,11651.562,0.776785714285714,2
3540,443718,34.039088,-118.249485,21:30,21:31,Medical Center,153,3415.113,0.227678571428571,2
3541,443718,34.039088,-118.249485,21:31,21:32,Professional & Other Places,658,14687.218,0.979166666666667,2
3542,443718,34.039088,-118.249485,21:34,21:35,Music Store,414,9240.894,0.616071428571429,2
3543,443718,34.039088,-118.249485,21:35,21:36,Middle School,183,4084.743,0.272321428571429,2
3544,443718,34.039088,-118.249485,21:36,21:37,Steakhouse,663,14798.823,0.986607142857143,2
3545,443718,34.039088,-118.249485,21:41,21:42,Middle Eastern Restaurant,558,12455.118,1.66071428571429,2
3546,443718,34.039088,-118.249485,21:42,21:43,Embassy / Consulate,431,9620.351,0.641369047619048,2
3547,443718,34.039088,-118.249485,21:45,21:46,Pizza Place,174,3883.854,0.258928571428571,2
3548,443718,34.039088,-118.249485,21:53,21:54,Bookstore,342,7633.782,0.508928571428571,2
3549,443718,34.039088,-118.249485,21:56,21:57,Salon / Barbershop,440,9821.24,1.30952380952381,2
3550,443718,34.039088,-118.249485,22:01,22:02,Gastropub,115,2566.915,0.171130952380952,2
3551,443718,34.039088,-118.249485,22:04,22:05,Pizza Place,341,7611.461,0.507440476190476,2
3552,443718,34.039088,-118.249485,22:06,22:07,Animal Shelter,598,13347.958,0.889880952380952,2
3553,443718,34.039088,-118.249485,22:10,22:11,Fried Chicken Joint,299,6673.979,0.444940476190476,2
3554,443718,34.039088,-118.249485,22:11,22:12,Drugstore / Pharmacy,83,1852.643,0.123511904761905,2
3555,443718,34.039088,-118.249485,22:21,22:22,Molecular Gastronomy Restaurant,130,2901.73,0.193452380952381,2
3556,443718,34.039088,-118.249485,22:24,22:25,Bowling Alley,213,4754.373,0.316964285714286,2
3557,443718,34.039088,-118.249485,22:30,22:31,Embassy / Consulate,364,8124.844,0.541666666666667,2
3558,443718,34.039088,-118.249485,22:33,22:34,Furniture / Home Store,96,2142.816,0.285714285714286,2
3559,443718,34.039088,-118.249485,22:34,22:35,Shop & Service,531,11852.451,0.790178571428571,2
3560,443718,34.039088,-118.249485,22:38,22:39,Filipino Restaurant,379,8459.659,0.563988095238095,2
3561,443718,34.039088,-118.249485,22:40,22:41,Design Studio,269,6004.349,0.400297619047619,2
3562,443718,34.039088,-118.249485,22:44,22:45,Elementary School,662,14776.502,1.9702380952381,2
3563,443718,34.039088,-118.249485,22:46,22:47,Aquarium,363,8102.523,0.540178571428571,2
3564,443718,34.039088,-118.249485,22:47,22:48,Steakhouse,531,11852.451,0.790178571428571,2
3565,443718,34.039088,-118.249485,22:52,22:53,Fraternity House,635,14173.835,0.944940476190476,2
3566,443718,34.039088,-118.249485,23:00,23:01,Aquarium,314,7008.794,0.467261904761905,2
3567,443718,34.039088,-118.249485,23:01,23:02,Motorcycle Shop,380,8481.98,0.56547619047619,2
3568,443718,34.039088,-118.249485,23:02,23:03,College Theater,493,11004.253,0.733630952380952,2
3569,443718,34.039088,-118.249485,23:07,23:08,Automotive Shop,83,1852.643,0.370535714285714,2
3570,443718,34.039088,-118.249485,23:08,23:09,Rental Car Location,480,10714.08,0.714285714285714,2
3571,443718,34.039088,-118.249485,23:11,23:12,Ferry,319,7120.399,0.474702380952381,2
3572,443718,34.039088,-118.249485,23:14,23:15,Camera Store,550,12276.55,0.818452380952381,2
3573,443718,34.039088,-118.249485,23:16,23:17,Salad Place,187,4174.027,0.27827380952381,2
3574,443718,34.039088,-118.249485,23:25,23:26,Cajun / Creole Restaurant,302,6740.942,0.449404761904762,2
3575,443718,34.039088,-118.249485,23:26,23:27,Harbor / Marina,152,3392.792,0.452380952380952,2
3576,443718,34.039088,-118.249485,23:27,23:28,Bike Shop,644,14374.724,0.958333333333333,2
3577,443718,34.039088,-118.249485,23:29,23:30,Bike Rental / Bike Share,586,13080.106,1.74404761904762,2
3578,443718,34.039088,-118.249485,23:32,23:33,Music Venue,122,2723.162,0.181547619047619,2
3579,443718,34.039088,-118.249485,23:34,23:35,Design Studio,140,3124.94,0.208333333333333,2
3580,443718,34.039088,-118.249485,23:36,23:37,University,137,3057.977,0.407738095238095,2
3581,443718,34.039088,-118.249485,23:37,23:38,Bridge,227,5066.867,0.337797619047619,2
3582,443718,34.039088,-118.249485,23:39,23:40,Dumpling Restaurant,565,12611.365,1.68154761904762,2
3583,443718,34.039088,-118.249485,23:40,23:41,Hardware Store,120,2678.52,0.178571428571429,2
3584,443718,34.039088,-118.249485,23:41,23:42,Wings Joint,425,9486.425,0.632440476190476,2
3585,443718,34.039088,-118.249485,23:42,23:43,Parking,656,14642.576,0.976190476190476,2
3586,443718,34.039088,-118.249485,23:43,23:44,South American Restaurant,212,4732.052,0.31547619047619,2
3587,443718,34.039088,-118.249485,23:45,23:46,Swiss Restaurant,620,13839.02,0.922619047619047,2
3588,443718,34.039088,-118.249485,23:46,23:47,Mediterranean Restaurant,129,2879.409,0.191964285714286,2
3589,443718,34.039088,-118.249485,23:47,23:48,Public Art,632,14106.872,0.94047619047619,2
3590,443718,34.039088,-118.249485,23:49,23:50,Ferry,661,14754.181,0.983630952380952,2
3591,443718,34.039088,-118.249485,23:52,23:53,Furniture / Home Store,158,3526.718,0.235119047619048,2
3592,443718,34.039088,-118.249485,23:54,23:55,Falafel Restaurant,154,3437.434,0.229166666666667,2
3593,443718,34.039088,-118.249485,23:57,23:58,Hot Dog Joint,320,7142.72,0.476190476190476,2
4101,713403,34.03858,-118.249308,00:00,00:01,Burrito Place,645,14397.045,0.959821428571429,2
4102,713403,34.03858,-118.249308,00:02,00:03,Spa / Massage,119,2656.199,0.177083333333333,2
4103,713403,34.03858,-118.249308,00:09,00:10,Latin American Restaurant,85,1897.285,0.126488095238095,2
4104,713403,34.03858,-118.249308,00:10,00:11,Community College,285,6361.485,0.424107142857143,2
4105,713403,34.03858,-118.249308,00:14,00:15,Gas Station / Garage,366,8169.486,0.544642857142857,2
4106,713403,34.03858,-118.249308,00:16,00:17,Cajun / Creole Restaurant,109,2432.989,0.324404761904762,2
4107,713403,34.03858,-118.249308,00:18,00:19,Filipino Restaurant,236,5267.756,0.351190476190476,2
4108,713403,34.03858,-118.249308,00:22,00:23,Vegetarian / Vegan Restaurant,322,7187.362,0.479166666666667,2
4109,713403,34.03858,-118.249308,00:23,00:24,Law School,668,14910.428,0.994047619047619,2
4110,713403,34.03858,-118.249308,00:24,00:25,Drugstore / Pharmacy,641,14307.761,0.953869047619047,2
4111,713403,34.03858,-118.249308,00:26,00:27,Tea Room,519,11584.599,0.772321428571429,2
4112,713403,34.03858,-118.249308,00:27,00:28,Mediterranean Restaurant,297,6629.337,0.441964285714286,2
4113,713403,34.03858,-118.249308,00:28,00:29,Tapas Restaurant,326,7276.646,0.970238095238095,2
4114,713403,34.03858,-118.249308,00:30,00:31,Beer Garden,255,5691.855,0.379464285714286,2
4115,713403,34.03858,-118.249308,00:31,00:32,Pool,301,6718.621,0.895833333333333,2
4116,713403,34.03858,-118.249308,00:33,00:34,Shop & Service,446,9955.166,0.663690476190476,2
4117,713403,34.03858,-118.249308,00:37,00:38,Donut Shop,611,13638.131,0.90922619047619,2
4118,713403,34.03858,-118.249308,00:38,00:39,Flea Market,240,5357.04,0.357142857142857,2
4119,713403,34.03858,-118.249308,00:40,00:41,Convention Center,658,14687.218,0.979166666666667,2
4120,713403,34.03858,-118.249308,00:41,00:42,Winery,627,13995.267,0.933035714285714,2
4121,713403,34.03858,-118.249308,00:50,00:51,Playground,380,8481.98,0.56547619047619,2
4122,713403,34.03858,-118.249308,00:52,00:53,Gaming Cafe,357,7968.597,0.53125,2
4123,713403,34.03858,-118.249308,00:58,00:59,Professional & Other Places,197,4397.237,0.586309523809524,2
4124,713403,34.03858,-118.249308,01:02,01:03,Moroccan Restaurant,457,10200.697,0.680059523809524,2
4125,713403,34.03858,-118.249308,01:03,01:04,Nightlife Spot,435,9709.635,1.29464285714286,2
4126,713403,34.03858,-118.249308,01:05,01:06,Bridal Shop,268,5982.028,0.398809523809524,2
4127,713403,34.03858,-118.249308,01:06,01:07,Gas Station / Garage,541,12075.661,0.805059523809524,2
4128,713403,34.03858,-118.249308,01:07,01:08,Pet Store,360,8035.56,0.535714285714286,2
4129,713403,34.03858,-118.249308,01:09,01:10,Fish & Chips Shop,401,8950.721,0.59672619047619,2
4130,713403,34.03858,-118.249308,01:10,01:11,Donut Shop,125,2790.125,0.37202380952381,2
4131,713403,34.03858,-118.249308,01:15,01:16,Korean Restaurant,175,3906.175,0.260416666666667,2
4132,713403,34.03858,-118.249308,01:16,01:17,Dumpling Restaurant,390,8705.19,0.580357142857143,2
4133,713403,34.03858,-118.249308,01:20,01:21,Caribbean Restaurant,546,12187.266,1.625,2
4134,713403,34.03858,-118.249308,01:24,01:25,College Academic Building,600,13392.6,2.67857142857143,2
4135,713403,34.03858,-118.249308,01:26,01:27,Government Building,348,7767.708,1.55357142857143,2
4136,713403,34.03858,-118.249308,01:27,01:28,Bagel Shop,579,12923.859,0.861607142857143,2
4137,713403,34.03858,-118.249308,01:31,01:32,Museum,435,9709.635,0.647321428571429,2
4138,713403,34.03858,-118.249308,01:32,01:33,Medical School,296,6607.016,0.440476190476191,2
4139,713403,34.03858,-118.249308,01:33,01:34,Gas Station / Garage,250,5580.25,0.37202380952381,2
4140,713403,34.03858,-118.249308,01:34,01:35,Newsstand,608,13571.168,1.80952380952381,2
4141,713403,34.03858,-118.249308,01:37,01:38,Camera Store,473,10557.833,0.703869047619048,2
4142,713403,34.03858,-118.249308,01:38,01:39,Military Base,359,8013.239,0.53422619047619,2
4143,713403,34.03858,-118.249308,01:39,01:40,Garden,227,5066.867,0.675595238095238,2
4144,713403,34.03858,-118.249308,01:46,01:47,Design Studio,168,3749.928,0.25,2
4145,713403,34.03858,-118.249308,01:53,01:54,Dessert Shop,146,3258.866,0.43452380952381,2
4146,713403,34.03858,-118.249308,01:54,01:55,Burger Joint,613,13682.773,0.912202380952381,2
4147,713403,34.03858,-118.249308,01:55,01:56,Storage Facility,209,4665.089,0.311011904761905,2
4148,713403,34.03858,-118.249308,01:58,01:59,Toy / Game Store,233,5200.793,0.34672619047619,2
4149,713403,34.03858,-118.249308,02:00,02:01,Zoo,237,5290.077,0.352678571428571,2
4150,713403,34.03858,-118.249308,02:04,02:05,Funeral Home,599,13370.279,0.891369047619048,2
4151,713403,34.03858,-118.249308,02:05,02:06,Seafood Restaurant,308,6874.868,0.458333333333333,2
4152,713403,34.03858,-118.249308,02:07,02:08,Convention Center,554,12365.834,1.64880952380952,2
4153,713403,34.03858,-118.249308,02:08,02:09,Turkish Restaurant,246,5490.966,0.366071428571429,2
4154,713403,34.03858,-118.249308,02:09,02:10,Fair,398,8883.758,0.592261904761905,2
4155,713403,34.03858,-118.249308,02:11,02:12,Steakhouse,315,7031.115,0.9375,2
4156,713403,34.03858,-118.249308,02:22,02:23,General Entertainment,432,9642.672,1.28571428571429,2
4157,713403,34.03858,-118.249308,02:23,02:24,Pet Store,150,3348.15,0.223214285714286,2
4158,713403,34.03858,-118.249308,02:26,02:27,Distillery,473,10557.833,0.703869047619048,2
4159,713403,34.03858,-118.249308,02:28,02:29,Mexican Restaurant,340,7589.14,0.505952380952381,2
4160,713403,34.03858,-118.249308,02:29,02:30,Burrito Place,599,13370.279,0.891369047619048,2
4161,713403,34.03858,-118.249308,02:31,02:32,Restaurant,579,12923.859,1.72321428571429,2
4162,713403,34.03858,-118.249308,02:32,02:33,Filipino Restaurant,394,8794.474,1.75892857142857,2
4163,713403,34.03858,-118.249308,02:33,02:34,Dim Sum Restaurant,558,12455.118,1.66071428571429,2
4164,713403,34.03858,-118.249308,02:34,02:35,Burrito Place,346,7723.066,0.514880952380952,2
4165,713403,34.03858,-118.249308,02:36,02:37,College Theater,583,13013.143,0.867559523809524,2
4166,713403,34.03858,-118.249308,02:38,02:39,Hobby Shop,327,7298.967,0.486607142857143,2
4167,713403,34.03858,-118.249308,02:40,02:41,Ramen / Noodle House,649,14486.329,0.96577380952381,2
4168,713403,34.03858,-118.249308,02:42,02:43,Elementary School,541,12075.661,0.805059523809524,2
4169,713403,34.03858,-118.249308,02:43,02:44,Outdoors & Recreation,173,3861.533,0.257440476190476,2
4170,713403,34.03858,-118.249308,02:46,02:47,Miscellaneous Shop,451,10066.771,0.671130952380952,2
4171,713403,34.03858,-118.249308,02:47,02:48,Internet Cafe,262,5848.102,0.389880952380952,2
4172,713403,34.03858,-118.249308,02:48,02:49,Government Building,439,9798.919,0.65327380952381,2
4173,713403,34.03858,-118.249308,02:52,02:53,Hotel,370,8258.77,0.550595238095238,2
4174,713403,34.03858,-118.249308,03:05,03:06,African Restaurant,581,12968.501,0.864583333333333,2
4175,713403,34.03858,-118.249308,03:06,03:07,Storage Facility,402,8973.042,0.598214285714286,2
4176,713403,34.03858,-118.249308,03:14,03:15,Tapas Restaurant,559,12477.439,0.831845238095238,2
4177,713403,34.03858,-118.249308,03:15,03:16,Board Shop,295,6584.695,0.438988095238095,2
4178,713403,34.03858,-118.249308,03:16,03:17,Jewelry Store,659,14709.539,3.92261904761905,2
4179,713403,34.03858,-118.249308,03:18,03:19,BBQ Joint,495,11048.895,0.736607142857143,2
4180,713403,34.03858,-118.249308,03:24,03:25,Event Space,401,8950.721,0.59672619047619,2
4181,713403,34.03858,-118.249308,03:26,03:27,Arts & Entertainment,540,12053.34,1.60714285714286,2
4182,713403,34.03858,-118.249308,03:28,03:29,Moroccan Restaurant,533,11897.093,0.793154761904762,2
4183,713403,34.03858,-118.249308,03:29,03:30,School,110,2455.31,0.163690476190476,2
4184,713403,34.03858,-118.249308,03:30,03:31,Campground,430,9598.03,0.639880952380952,2
4185,713403,34.03858,-118.249308,03:32,03:33,South American Restaurant,125,2790.125,0.186011904761905,2
4186,713403,34.03858,-118.249308,03:39,03:40,Playground,332,7410.572,0.494047619047619,2
4187,713403,34.03858,-118.249308,03:45,03:46,Travel & Transport,652,14553.292,0.970238095238095,2
4188,713403,34.03858,-118.249308,03:51,03:52,Factory,213,4754.373,0.633928571428571,2
4189,713403,34.03858,-118.249308,03:52,03:53,Flea Market,343,7656.103,0.510416666666667,2
4190,713403,34.03858,-118.249308,03:54,03:55,Scandinavian Restaurant,617,13772.057,1.83630952380952,2
4191,713403,34.03858,-118.249308,03:56,03:57,Bakery,574,12812.254,0.854166666666667,2
4192,713403,34.03858,-118.249308,03:57,03:58,Laundry Service,255,5691.855,0.379464285714286,2
4193,713403,34.03858,-118.249308,04:01,04:02,Car Wash,352,7856.992,0.523809523809524,2
4194,713403,34.03858,-118.249308,04:02,04:03,Wings Joint,557,12432.797,1.6577380952381,2
4195,713403,34.03858,-118.249308,04:06,04:07,Tapas Restaurant,375,8370.375,0.558035714285714,2
4196,713403,34.03858,-118.249308,04:09,04:10,Food & Drink Shop,641,14307.761,0.953869047619047,2
4197,713403,34.03858,-118.249308,04:10,04:11,History Museum,527,11763.167,2.35267857142857,2
4198,713403,34.03858,-118.249308,04:12,04:13,Sandwich Place,547,12209.587,0.813988095238095,2
4199,713403,34.03858,-118.249308,04:13,04:14,Food Truck,668,14910.428,0.994047619047619,2
4200,713403,34.03858,-118.249308,04:14,04:15,City,429,9575.709,1.27678571428571,2
4201,713403,34.03858,-118.249308,04:16,04:17,General College & University,486,10848.006,0.723214285714286,2
4202,713403,34.03858,-118.249308,04:18,04:19,Rest Area,538,12008.698,0.800595238095238,2
4203,713403,34.03858,-118.249308,04:19,04:20,Bowling Alley,483,10781.043,0.71875,2
4204,713403,34.03858,-118.249308,04:29,04:30,Taxi,81,1808.001,0.120535714285714,2
4205,713403,34.03858,-118.249308,04:32,04:33,Spa / Massage,289,6450.769,0.430059523809524,2
4206,713403,34.03858,-118.249308,04:35,04:36,Gift Shop,262,5848.102,0.389880952380952,2
4207,713403,34.03858,-118.249308,04:36,04:37,Harbor / Marina,633,14129.193,1.88392857142857,2
4208,713403,34.03858,-118.249308,04:37,04:38,Art Gallery,647,14441.687,0.962797619047619,2
4209,713403,34.03858,-118.249308,04:39,04:40,Record Shop,629,14039.909,0.936011904761905,2
4210,713403,34.03858,-118.249308,04:41,04:42,Building,488,10892.648,0.726190476190476,2
4211,713403,34.03858,-118.249308,04:43,04:44,Flea Market,557,12432.797,0.828869047619048,2
4212,713403,34.03858,-118.249308,04:45,04:46,Department Store,628,14017.588,0.93452380952381,2
4213,713403,34.03858,-118.249308,04:46,04:47,Bus Station,564,12589.044,0.839285714285714,2
4214,713403,34.03858,-118.249308,04:48,04:49,Tapas Restaurant,224,4999.904,0.666666666666667,2
4215,713403,34.03858,-118.249308,04:49,04:50,Sporting Goods Shop,222,4955.262,0.330357142857143,2
